,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,year,month,day
3220,41.94983,-87.698457,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3221,41.94983,-87.698457,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3222,41.979243,-87.750938,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3223,41.986921,-87.689778,9,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3224,41.986921,-87.689778,3,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,1,0,0,0,2007,9,18
3225,41.986921,-87.689778,10,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3226,41.801498,-87.763416,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3227,41.801498,-87.763416,11,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3228,41.906638,-87.701431,6,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3229,41.906638,-87.701431,3,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3230,41.961743,-87.76007,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,1,2007,9,18
3231,41.878114,-87.629798,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3232,41.878114,-87.629798,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3233,41.958271,-87.702575,4,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3234,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3235,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,1,0,0,0,2007,9,18
3236,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3237,42.006858,-87.675919,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,1,2007,9,18
3238,41.916265,-87.800515,7,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3239,41.916265,-87.800515,20,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3240,41.846075,-87.716277,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3241,41.846075,-87.716277,3,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3242,41.846075,-87.716277,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,1,2007,9,18
3243,41.918705,-87.752329,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3244,41.918705,-87.752329,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,0,0,1,0,0,2007,9,18
3245,41.964242,-87.757639,4,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3246,41.990284,-87.797127,2,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3247,42.008314,-87.777921,2,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3248,42.008314,-87.777921,6,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3249,41.991429,-87.747113,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3250,41.991429,-87.747113,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,1,0,0,0,2007,9,18
3251,41.921177,-87.79518,7,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3252,41.868142,-87.696269,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3253,41.868142,-87.696269,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3254,41.846283,-87.656913,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3255,41.966987,-87.674677,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3256,41.923738,-87.785288,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3257,41.923738,-87.785288,4,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3258,41.970248,-87.787992,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3259,41.970248,-87.787992,2,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3260,41.970248,-87.787992,3,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,1,2007,9,18
3261,42.010412,-87.66214,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3262,42.010412,-87.66214,6,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3263,41.89923,-87.716788,10,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3264,41.94016,-87.794896,3,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3265,41.942114,-87.776385,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3266,41.942114,-87.776385,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,0,0,0,1,2007,9,18
3267,41.960616,-87.777189,2,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3268,41.960616,-87.777189,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3269,41.883284,-87.705085,19,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3270,41.883284,-87.705085,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3271,41.962728,-87.748367,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3272,41.962728,-87.748367,1,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,0,1,0,0,0,2007,9,18
3273,41.962728,-87.748367,7,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3274,41.836644,-87.677737,4,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3275,41.836644,-87.677737,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3276,41.836644,-87.677737,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,0,0,0,0,1,2007,9,18
3277,41.911824,-87.726737,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3278,41.911824,-87.726737,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,0,0,1,0,0,2007,9,18
3279,41.823065,-87.678378,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3280,41.823065,-87.678378,2,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3281,41.801179,-87.679447,1,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3282,41.800737,-87.71188,14,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,0,1,0,0,0,0,2007,9,18
3283,41.800737,-87.71188,20,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3284,41.82561,-87.726549,3,0,89,66,78,57,65.0,0,13,535,1756,0.0,29.41,30.05,12.5,19,12.8,1,0,0,0,0,0,2007,9,18
3285,41.984809,-87.728492,2,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,0,1,0,0,0,0,2007,9,18
3286,41.984809,-87.728492,6,0,88,63,76,58,65.0,0,11,535,1756,0.0,29.34,30.06,12.9,19,13.1,1,0,0,0,0,0,2007,9,18
3287,41.688324,-87.676709,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3288,41.688324,-87.676709,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3289,41.688324,-87.676709,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3290,41.862292,-87.64886,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3291,41.862292,-87.64886,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3292,41.862292,-87.64886,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3293,41.720848,-87.666014,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3294,41.720848,-87.666014,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,0,1,0,0,0,2007,9,19
3295,41.731922,-87.677512,20,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3296,41.731922,-87.677512,25,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3297,41.723195,-87.64997,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,0,0,1,0,0,2007,9,19
3298,41.868077,-87.666901,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3299,41.868077,-87.666901,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3300,41.868077,-87.666901,3,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3301,41.869216,-87.627561,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3302,41.869216,-87.627561,2,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3303,41.662014,-87.724608,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3304,41.878114,-87.629798,1,0,84,68,76,59,65.0,0,11,535,1756,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3305,41.958271,-87.702575,2,0,84,65,75,59,65.0,0,10,536,1755,0.0,29.41,30.11,5.0,26,9.7,0,1,0,0,0,0,2007,9,19
3306,41.994469,-87.667736,1,0,84,65,75,59,65.0,0,10,536,1755,0.0,29.41,30.11,5.0,26,9.7,0,0,0,0,0,1,2007,9,19
3307,41.682587,-87.707973,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3308,41.682587,-87.707973,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3309,41.682587,-87.707973,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3310,41.721474,-87.648064,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3311,41.721474,-87.648064,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3312,41.869107,-87.696293,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3313,41.719059,-87.675088,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3314,41.692555,-87.598865,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3315,41.903002,-87.688267,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3316,41.903002,-87.688267,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3317,41.704336,-87.703736,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3318,41.778297,-87.752411,21,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3319,41.778297,-87.752411,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,1,0,0,0,2007,9,19
3320,41.778297,-87.752411,16,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3321,41.778297,-87.752411,3,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3322,41.77166,-87.703047,16,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3323,41.77166,-87.703047,14,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3324,41.759346,-87.745602,6,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3325,41.759346,-87.745602,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3326,41.759346,-87.745602,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3327,41.797616,-87.797894,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3328,41.797616,-87.797894,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3329,41.781416,-87.776532,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3330,41.781416,-87.776532,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3331,41.773215,-87.60088,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3332,41.773215,-87.60088,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3333,41.822536,-87.666343,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3334,41.799282,-87.585487,3,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3335,41.794781,-87.615989,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3336,41.778748,-87.586427,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3337,41.766202,-87.562889,6,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3338,41.766202,-87.562889,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3339,41.766202,-87.562889,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3340,41.754676,-87.612922,5,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3341,41.821582,-87.627796,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3342,41.821582,-87.627796,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3343,41.803423,-87.642984,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3344,41.754292,-87.590773,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3345,41.798697,-87.736812,7,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3346,41.776156,-87.778927,15,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3347,41.776156,-87.778927,5,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3348,41.776156,-87.778927,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3349,41.82561,-87.726549,4,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3350,41.673408,-87.599862,29,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3351,41.673408,-87.599862,49,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3352,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3353,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3354,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3355,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3356,41.673408,-87.599862,11,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3357,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3358,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3359,41.673408,-87.599862,4,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,1,0,0,0,2007,9,19
3360,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3361,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3362,41.673408,-87.599862,42,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3363,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3364,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3365,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3366,41.673408,-87.599862,26,1,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3367,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3368,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3369,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3370,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3371,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3372,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3373,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3374,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3375,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3376,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3377,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3378,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3379,41.673408,-87.599862,50,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3380,41.726465,-87.585413,17,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3381,41.726465,-87.585413,4,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3382,41.726465,-87.585413,31,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3383,41.726465,-87.585413,29,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3384,41.726465,-87.585413,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3385,41.678618,-87.559308,8,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3386,41.678618,-87.559308,11,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,1,0,0,0,0,0,2007,9,19
3387,41.737052,-87.543067,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3388,41.737052,-87.543067,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3389,41.740641,-87.546587,5,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
3390,41.740641,-87.546587,1,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,0,0,0,0,1,2007,9,19
3391,41.680946,-87.535198,2,0,84,68,76,59,65.0,0,11,536,1755,0.0,29.47,30.09,3.5,25,9.0,0,1,0,0,0,0,2007,9,19
