,Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Water1,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
3099,2007-09-12,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3100,2007-09-12,CULEX PIPIENS,41.725517,-87.614258,4,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3101,2007-09-12,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,2,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3102,2007-09-12,CULEX PIPIENS/RESTUANS,41.953705,-87.733974,1,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3103,2007-09-12,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,2,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3104,2007-09-12,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,2,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3105,2007-09-12,CULEX PIPIENS,42.008314,-87.777921,2,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3106,2007-09-12,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,1,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3107,2007-09-12,CULEX PIPIENS/RESTUANS,41.843811,-87.686763,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3108,2007-09-12,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,4,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3109,2007-09-12,CULEX PIPIENS,41.921177,-87.79518,9,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3110,2007-09-12,CULEX PIPIENS,41.846283,-87.656913,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3111,2007-09-12,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3112,2007-09-12,CULEX PIPIENS,41.721474,-87.648064,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3113,2007-09-12,CULEX PIPIENS,41.869107,-87.696293,22,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3114,2007-09-12,CULEX PIPIENS,41.966987,-87.674677,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3115,2007-09-12,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,6,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3116,2007-09-12,CULEX PIPIENS,41.923738,-87.785288,7,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3117,2007-09-12,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,4,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3118,2007-09-12,CULEX PIPIENS,41.970248,-87.787992,25,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3119,2007-09-12,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,1,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3120,2007-09-12,CULEX PIPIENS,41.89923,-87.716788,14,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3121,2007-09-12,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3122,2007-09-12,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3123,2007-09-12,CULEX PIPIENS,41.903002,-87.688267,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3124,2007-09-12,CULEX PIPIENS,41.704336,-87.703736,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3125,2007-09-12,CULEX PIPIENS/RESTUANS,41.962728,-87.748367,2,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3126,2007-09-12,CULEX PIPIENS,41.962728,-87.748367,4,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3127,2007-09-12,CULEX PIPIENS/RESTUANS,41.836644,-87.677737,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3128,2007-09-12,CULEX PIPIENS,41.836644,-87.677737,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3129,2007-09-12,CULEX PIPIENS,41.837085,-87.729384,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3130,2007-09-12,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3131,2007-09-12,CULEX PIPIENS,41.911824,-87.726737,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3132,2007-09-12,CULEX PIPIENS,41.823065,-87.678378,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3133,2007-09-12,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,9,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3134,2007-09-12,CULEX PIPIENS,41.801179,-87.679447,25,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3135,2007-09-12,CULEX TERRITANS,41.801179,-87.679447,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3136,2007-09-12,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,5,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3137,2007-09-12,CULEX PIPIENS,41.800737,-87.71188,15,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3138,2007-09-12,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,5,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3139,2007-09-12,CULEX PIPIENS,41.778297,-87.752411,16,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3140,2007-09-12,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,17,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3141,2007-09-12,CULEX PIPIENS,41.77166,-87.703047,31,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3142,2007-09-12,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,16,1,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3143,2007-09-12,CULEX PIPIENS,41.759346,-87.745602,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3144,2007-09-12,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,9,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3145,2007-09-12,CULEX PIPIENS,41.768388,-87.678649,6,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3146,2007-09-12,CULEX TERRITANS,41.768388,-87.678649,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3147,2007-09-12,CULEX PIPIENS,41.781416,-87.776532,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3148,2007-09-12,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,4,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3149,2007-09-12,CULEX PIPIENS,41.773215,-87.60088,1,1,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3150,2007-09-12,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3151,2007-09-12,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3152,2007-09-12,CULEX PIPIENS,41.754676,-87.612922,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3153,2007-09-12,CULEX TERRITANS,41.821582,-87.627796,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3154,2007-09-12,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3155,2007-09-12,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,9,1,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3156,2007-09-12,CULEX PIPIENS,41.798697,-87.736812,5,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3157,2007-09-12,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,32,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3158,2007-09-12,CULEX PIPIENS,41.776156,-87.778927,22,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3159,2007-09-12,CULEX PIPIENS,41.82561,-87.726549,6,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3160,2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3161,2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3162,2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3163,2007-09-12,CULEX PIPIENS,41.673408,-87.599862,50,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3164,2007-09-12,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,10,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3165,2007-09-12,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3166,2007-09-12,CULEX PIPIENS,41.726465,-87.585413,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3167,2007-09-12,CULEX PIPIENS,41.726465,-87.585413,42,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3168,2007-09-12,CULEX PIPIENS,41.726465,-87.585413,23,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3169,2007-09-12,CULEX PIPIENS,41.726465,-87.585413,50,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3170,2007-09-12,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,20,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3171,2007-09-12,CULEX PIPIENS,41.678618,-87.559308,12,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3172,2007-09-12,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,7,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3173,2007-09-12,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,7,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3174,2007-09-12,CULEX PIPIENS,41.740641,-87.546587,25,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3175,2007-09-12,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,8,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3176,2007-09-12,CULEX PIPIENS,41.680946,-87.535198,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3177,2007-09-12,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,18,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3178,2007-09-12,CULEX PIPIENS,41.686398,-87.531635,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3179,2007-09-12,CULEX PIPIENS,41.729669,-87.582699,3,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3180,2007-09-12,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,2,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3181,2007-09-12,CULEX PIPIENS,41.704572,-87.565666,32,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3182,2007-09-12,CULEX PIPIENS/RESTUANS,41.74785,-87.702716,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3183,2007-09-12,CULEX PIPIENS,41.775051,-87.655356,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3184,2007-09-12,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3185,2007-09-12,CULEX PIPIENS,41.717753,-87.531657,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3186,2007-09-12,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3187,2007-09-12,CULEX PIPIENS,41.750498,-87.605294,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3188,2007-09-12,CULEX PIPIENS,41.702724,-87.536497,41,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3189,2007-09-12,CULEX PIPIENS,41.984809,-87.728492,1,0,67,46,57,42,49.0,8,0,528,1809, ,M,0.0,29.4,30.12,1.8,3,5.6
3190,2007-09-12,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,6,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3191,2007-09-12,CULEX PIPIENS,41.772846,-87.740029,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3192,2007-09-12,CULEX PIPIENS,41.659112,-87.538693,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3193,2007-09-12,CULEX SALINARIUS,41.659112,-87.538693,1,0,66,46,56,43,50.0,9,0,528,1809, ,M,0.0,29.46,30.11,1.9,5,6.0
3194,2007-09-18,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,24,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3195,2007-09-18,CULEX PIPIENS,41.95469,-87.800991,17,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3196,2007-09-18,CULEX PIPIENS/RESTUANS,41.994991,-87.769279,5,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3197,2007-09-18,CULEX PIPIENS,41.994991,-87.769279,13,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3198,2007-09-18,CULEX PIPIENS,41.974089,-87.824812,3,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3199,2007-09-18,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,6,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3200,2007-09-18,CULEX PIPIENS,41.9216,-87.666455,7,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3201,2007-09-18,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,3,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3202,2007-09-18,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3203,2007-09-18,CULEX PIPIENS,41.867108,-87.654224,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3204,2007-09-18,CULEX PIPIENS,41.896282,-87.655232,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3205,2007-09-18,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3206,2007-09-18,CULEX PIPIENS,41.921965,-87.632085,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3207,2007-09-18,CULEX PIPIENS/RESTUANS,41.891126,-87.61156,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3208,2007-09-18,CULEX PIPIENS,41.891126,-87.61156,7,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3209,2007-09-18,CULEX TERRITANS,41.891126,-87.61156,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3210,2007-09-18,CULEX PIPIENS,41.999129,-87.795585,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3211,2007-09-18,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3212,2007-09-18,CULEX PIPIENS,42.01743,-87.687769,2,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3213,2007-09-18,CULEX PIPIENS,41.907645,-87.760886,4,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3214,2007-09-18,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,6,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3215,2007-09-18,CULEX PIPIENS,41.981964,-87.812827,21,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3216,2007-09-18,CULEX PIPIENS,41.944869,-87.832763,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3217,2007-09-18,CULEX TERRITANS,41.944869,-87.832763,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3218,2007-09-18,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,5,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3219,2007-09-18,CULEX PIPIENS,42.011601,-87.811506,9,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3220,2007-09-18,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3221,2007-09-18,CULEX PIPIENS,41.94983,-87.698457,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3222,2007-09-18,CULEX PIPIENS,41.979243,-87.750938,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3223,2007-09-18,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,9,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3224,2007-09-18,CULEX RESTUANS,41.986921,-87.689778,3,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3225,2007-09-18,CULEX PIPIENS,41.986921,-87.689778,10,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3226,2007-09-18,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3227,2007-09-18,CULEX PIPIENS,41.801498,-87.763416,11,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3228,2007-09-18,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,6,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3229,2007-09-18,CULEX PIPIENS,41.906638,-87.701431,3,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3230,2007-09-18,CULEX TERRITANS,41.961743,-87.76007,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3231,2007-09-18,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3232,2007-09-18,CULEX PIPIENS,41.878114,-87.629798,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3233,2007-09-18,CULEX PIPIENS,41.958271,-87.702575,4,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3234,2007-09-18,CULEX PIPIENS/RESTUANS,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3235,2007-09-18,CULEX RESTUANS,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3236,2007-09-18,CULEX PIPIENS,41.994469,-87.667736,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3237,2007-09-18,CULEX TERRITANS,42.006858,-87.675919,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3238,2007-09-18,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,7,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3239,2007-09-18,CULEX PIPIENS,41.916265,-87.800515,20,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3240,2007-09-18,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3241,2007-09-18,CULEX PIPIENS,41.846075,-87.716277,3,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3242,2007-09-18,CULEX TERRITANS,41.846075,-87.716277,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3243,2007-09-18,CULEX PIPIENS,41.918705,-87.752329,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3244,2007-09-18,CULEX SALINARIUS,41.918705,-87.752329,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3245,2007-09-18,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,4,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3246,2007-09-18,CULEX PIPIENS,41.990284,-87.797127,2,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3247,2007-09-18,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,2,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3248,2007-09-18,CULEX PIPIENS,42.008314,-87.777921,6,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3249,2007-09-18,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3250,2007-09-18,CULEX RESTUANS,41.991429,-87.747113,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3251,2007-09-18,CULEX PIPIENS,41.921177,-87.79518,7,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3252,2007-09-18,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3253,2007-09-18,CULEX PIPIENS,41.868142,-87.696269,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3254,2007-09-18,CULEX PIPIENS/RESTUANS,41.846283,-87.656913,2,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3255,2007-09-18,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,1,0,89,66,78,57,65.0,0,13,535,1756, ,M,0.0,29.41,30.05,12.5,19,12.8
3256,2007-09-18,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3257,2007-09-18,CULEX PIPIENS,41.923738,-87.785288,4,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3258,2007-09-18,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,1,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
3259,2007-09-18,CULEX PIPIENS,41.970248,-87.787992,2,0,88,63,76,58,65.0,0,11,535,1756, ,M,0.0,29.34,30.06,12.9,19,13.1
